station_id,station_name,lat,lon,activity_score,connectivity_score,activity_rank_pct,is_transfer_proxy,connectivity,population_within_radius,population_density_within_radius,city_average_population_density,residential_density_ratio
12th_ave_s_s_atlantic_st,12th Ave S & S Atlantic St,47.590248,-122.317177,0.21747659698429014,0.05136121246140893,0.46455938697318006,1,550.0,7824.902003079478,2490.7436659995446,2841.0060694208155,0.8767118426140225
12th_ave_s_s_jackson_st,12th Ave S & S Jackson St,47.599045000000004,-122.3172185,0.4310063182896384,0.07147534848910095,0.8208812260536399,1,765.0,17269.74105653789,5497.129310130113,2841.0060694208155,1.9349234657744996
12th_ave_s_s_judkins_st,12th Ave S & S Judkins St,47.592716,-122.317177,0.25577013177707136,0.05136121246140893,0.5708812260536399,1,550.0,9558.617298894755,3042.602384485602,2841.0060694208155,1.070959480599028
12th_ave_s_s_massachusetts_st,12th Ave S & S Massachusetts St,47.58876,-122.317177,0.19876415901099856,0.05136121246140893,0.41379310344827586,1,550.0,6977.7083420125455,2221.0735481697,2841.0060694208155,0.7817912013903235
12th_ave_s_s_weller_st,12th Ave S & S Weller St,47.5973415,-122.317226,0.3840214354135538,0.10234820843858172,0.7873563218390804,1,1095.0,14983.150467302676,4769.284919921725,2841.0060694208155,1.678730985919372
13th_ave_s_s_bailey_st,13th Ave S & S Bailey St,47.547920000000005,-122.316101,0.14078649644322566,0.10786790158106464,0.23850574712643677,1,1154.0,3959.8524457557696,1260.4601813131242,2841.0060694208155,0.44366683861752154
14th_washington,14th & Washington,47.600592,-122.31414050000001,0.4484222214907038,0.03274394237066143,0.8328544061302682,0,351.0,19088.70951129309,6076.124951935147,2841.0060694208155,2.1387229747009524
14th_ave_s_golf_dr_s,14th Ave S & Golf Dr S,47.59227,-122.314941,0.2625295967707031,0.05089344185611376,0.5905172413793104,1,545.0,9910.44662329244,3154.5931366907494,2841.0060694208155,1.1103788797374388
14th_ave_s_s_cloverdale_st,14th Ave S & S Cloverdale St,47.526855499999996,-122.314892,0.09876165434322884,0.03947983908691178,0.10344827586206896,0,423.0,2964.93820259855,943.7691418111174,2841.0060694208155,0.3321953979505295
14th_ave_s_s_director_st,14th Ave S & S Director St,47.522572,-122.314888,0.06486582709452252,0.011039386284965853,0.0421455938697318,0,119.0,3402.425647746012,1083.0257206828435,2841.0060694208155,0.3812120404598909
14th_ave_s_s_henderson_st,14th Ave S & S Henderson St,47.522804,-122.315079,0.06397311163050322,0.010384507437552624,0.03879310344827586,0,112.0,3411.4713057393533,1085.9050430491613,2841.0060694208155,0.38222552733600473
14th_ave_s_s_hill_st,14th Ave S & S Hill St,47.584421,-122.314686,0.229879914315122,0.10234820843858172,0.5009578544061303,1,1095.0,8004.4916860046405,2547.908837531236,2841.0060694208155,0.8968332961184654
14th_ave_s_s_holgate_st,14th Ave S & S Holgate St,47.5863705,-122.314671,0.2244670490699406,0.10234820843858172,0.4846743295019157,1,1095.0,7759.427674010457,2469.902539765624,2841.0060694208155,0.8693760165986387
14th_ave_s_s_massachusetts_st,14th Ave S & S Massachusetts St,47.588184,-122.314964,0.21486298076292157,0.05089344185611376,0.4578544061302682,1,545.0,7752.371070339758,2467.65635305436,2841.0060694208155,0.8685853858655892
14th_ave_s_s_trenton_st,14th Ave S & S Trenton St,47.524558999999996,-122.314945,0.08504262515628584,0.02151744784357751,0.07183908045977011,0,231.0,3241.4757837256484,1031.7937877852248,2841.0060694208155,0.36317901566312827
15th_ave_e_denny_way,15th Ave & E Denny Way,47.618301,-122.312851,0.6978966411647031,0.014500888764150061,0.9300766283524904,0,156.0,31739.150855869004,10102.885496501825,2841.0060694208155,3.5560943023826277
